"MEAN OF STE","MEAN OF ZC","VARIANCE OF STE","VARIANCE OF ZC","Q(STE) AT 25%","Q(STE) AT 50%","Q(STE) AT 75%","Q(STE) AT 100%","Q(ZC) AT 25%","Q(ZC) AT 50%","Q(ZC) AT 75%","Q(ZC) AT 100%","LABEL"
"49.711584812213","80.814814814815","5201.0002785431","500.15669515669","1.0942962349326","5.9339566274386","16.078471899743","132.69393081575","61","72.3","77","102.2","4"
"60.553306695863","86.481481481481","7611.9835913595","676.33618233618","0.90470639502741","4.8461659088968","20.986712194895","167.46308392512","64","74.6","85","107.5","4"
"62.637946222824","84.296296296296","7883.5462469046","995.67806267806","1.1559491352144","5.2835741200678","16.643883058896","173.9405194909","62","71","81.2","100.3","4"
"70.841432401006","97.133333333333","8722.2238298731","560.18850574713","0.68185858352129","2.869312196811","23.069967964399","191.0646189429","78.5","86.5","96.5","117.5","4"
"74.630777387088","85.028571428571","8076.453500779","435.73445378151","0.59766127585835","7.6350517762691","39.51721527053","191.21923594006","66","80","88.5","102","4"
"63.095446311719","84.8","7464.1423699079","335.22352941177","0.59588600023599","3.8834851682335","11.29810328298","171.08737224899","69.5","81.5","90.5","97","4"
"61.820444312217","84.114285714286","7814.7307949518","376.63361344538","0.46039736794243","2.2317000251286","10.049810761173","164.32672277387","67.5","76.5","85","101.5","4"
"75.75960928415","84.314285714286","12268.452281405","644.63361344538","0.42924323459312","2.1237012287398","16.599502315982","181.95276310738","63","76.5","83","109","4"
"75.510405429067","79.885714285714","10938.785029955","349.16302521008","0.70121526301437","3.2517240634421","13.539149575042","197.32398856354","63","75","85.5","90.5","4"
"77.995708580402","84.8","12509.140486379","385.22352941177","0.31156387938377","2.0246876244173","18.720467098679","188.29311583987","67.5","75.5","87.5","98.5","4"
"72.641023401224","79.542857142857","9918.3424148426","294.72605042017","0.36725845614968","2.5357483991209","17.741020546068","181.22841407257","66.5","73.5","83.5","92.5","4"
"70.742708676292","81.285714285714","9594.5998647186","418.85714285714","0.52902629751471","3.4510831994322","15.170024144719","175.2942213564","66","75","84","93","4"
"69.888370300782","81.228571428571","8617.933797006","293.00504201681","0.40361119333851","3.6797271331801","19.443716060538","184.68722835613","63","78.5","87","95","4"
"32.658340890373","98.142857142857","3283.5720187611","1419.8907563025","0.40181674672383","1.1251603747087","5.5284791709384","57.022507486134","64","79.5","95","136","4"
"36.837886996117","103.05714285714","3777.8017578279","1891.3495798319","0.20895666595032","1.0980101575769","5.5284791709384","90.755710619647","61","76","110.5","150","4"
"36.469683440414","103","3556.8825521269","1472.0588235294","0.30571544464194","1.3024830469548","6.6648457084817","89.390586860474","64","85.5","108","143.5","4"
"36.673132565132","102.34285714286","3744.1866606722","2095.8789915966","0.33169671955022","1.3992469434738","5.5284791709384","78.147360855441","63","72","99.5","149.5","4"
"41.642415312048","115","4706.4696698264","2115.4117647059","0.70346407774446","1.7105114540586","5.5284791709384","112.15822568851","64","100","130.5","161.5","4"
"37.130807182539","107.97142857143","3674.8809380374","1894.4991596639","0.34183962651309","1.2702308774495","5.5284791709384","93.606915727784","64","87.5","120","152.5","4"
"41.441174315923","105.48571428571","4330.277134298","1766.7277310924","0.2865750708326","1.0149449598325","5.5284791709384","111.67374538766","64","82.5","121.5","151","4"
"32.866615843833","100.42857142857","3120.762806704","937.25210084034","0.41860865070018","0.95244212109954","5.5284791709384","71.530973625833","64","93.5","114","133.5","4"
"38.800849930771","105.17142857143","3915.5555154145","1630.6756302521","0.44906213736421","1.2433268411812","7.8685292791997","99.626772266942","64","88","113.5","143","4"
"44.018752621542","99.857142857143","4435.9192466135","1406.3025210084","0.39515335267496","1.0633753135262","9.4716364400832","119.3834224387","64","88","100","127","4"
"61.944778007364","73.171428571429","5974.1743372712","195.1462184874","0.22371138166137","0.77649949205229","47.549802534119","161.95448829566","63","68","71","85","4"
"71.035998934214","74.114285714286","8817.7055805654","193.92773109244","0.25516345852207","0.86697732950742","41.354182968838","175.08231693522","63.5","69","75","81","4"
"67.24839635488","72.485714285714","7386.3265537538","202.84537815126","0.33898538084928","0.77183982090058","41.528353359487","186.51660997158","61.5","67.5","73","80","4"
"40.951546522206","78.657142857143","3931.0111840431","887.34957983193","0.12482935281042","0.45488536903035","4.4156097019177","111.37537817847","60.5","65.5","75","88","4"
"49.649358415421","86","3968.2061047159","1151.1176470588","0.14084372807702","0.50478418608349","50.074068933035","114.58689820626","65.5","72","78.5","100.5","4"
"53.549314621678","82.714285714286","5935.8630586629","499.97478991597","0.13762190476014","0.48597756863202","9.1982442036575","140.80910269764","67","75.5","81","94","4"
"59.59976972724","77.685714285714","6149.9749381855","341.10420168067","0.22577108817689","0.58988059941743","33.497819537405","162.54980571237","62.5","69.5","76","95","4"
"49.598412530892","79.2","4617.1631503807","287.34117647059","0.2051971703131","0.76805873270802","17.256644223432","133.55635104356","66.5","74.5","79","96","4"
"45.266568048858","79.257142857143","4340.1280056225","319.31428571429","0.1520195786199","0.36348965639673","6.763775362842","135.57653876704","65","70","78.5","96.5","4"
"45.266568048858","79.257142857143","4340.1280056225","319.31428571429","0.1520195786199","0.36348965639673","6.763775362842","135.57653876704","65","70","78.5","96.5","4"
"56.833908537423","80.421052631579","6980.4815188713","512.73684210526","0.85608651574994","7.8443862265616","31.249092123977","105.29276334324","65","74","79.3","85.7","4"
"54.313707476716","105.44444444444","5199.3237756128","1048.641025641","0.80824336484856","12.394063080127","42.73035996364","84.263326296782","79.8","88.3","111.6","133.1","5"
"61.952713281145","100.84375","5378.4513196963","994.9747983871","0.78522676992175","10.447977958774","65.653681465165","117.27613969772","71.8","81.6","101.7","134.3","5"
"47.244929108307","104.84375","4080.6500876205","1226.78125","0.93533152704793","14.552568187453","32.769889431136","75.568459608204","76","84.6","102.1","147.1","5"
"51.747657823816","107.625","5330.135800496","1226.1774193548","0.77596451514659","4.2476765835438","37.214779522468","87.011422522182","76.8","89.2","108","133.7","5"
"67.000909364688","97.53125","7019.934074603","1341.8699596774","0.74264429217051","19.791048961216","51.996195695075","113.43796379065","68.7","73.6","97.4","122.1","5"
"57.066852243051","106.625","5910.6558095549","1784.5","0.66875346831365","8.4689635960387","49.732138547673","82.767699733146","73.9","87.6","95.9","142.5","5"
"61.105863104528","101.71875","6230.0544857703","1265.1764112903","1.1790273321496","12.536265657407","56.29634460981","95.930911425283","73","79.6","101.1","129.4","5"
"36.436956261748","111.30909090909","4322.095992248","1174.3286195286","0.0024532297037146","0.0086601779171574","7.7960672818164","72.826715608612","72.5","107","119","140.5","5"
"37.389887765191","101.27272727273","3343.4862251228","1130.0909090909","0.17105020800331","2.0501676606826","26.015453586038","69.329463274046","70","86","107","125.5","5"
"41.17249934627","98.909090909091","4017.6783707012","1244.2323232323","0.14361894377305","0.91341019508983","22.840447969831","85.068899918616","68","78.5","103","122.5","5"
"27.191840799554","117","2410.0629266262","2530.6296296296","0.14361894377305","0.91775987828206","12.307091781671","42.883490496754","69","93.5","115.5","184.5","5"
"27.689421096326","111.30909090909","2659.1989594188","1942.3656565657","0.14361894377305","0.93872156352425","12.307091781671","42.854211649881","68","93","114.5","169","5"
"19.917430557165","110.81818181818","1418.5937118881","1666.8922558923","0.10879832060775","0.62100454211585","5.4335572609596","34.700347560405","69","98","114.5","156.5","5"
"21.70967229136","114.14545454545","1221.1231321964","2113.9043771044","0.14361894377305","0.88178106998827","12.017286801138","37.269272578799","69","97","115.5","169.5","5"
"25.344854917281","114.78181818182","1821.3178938591","2152.7663299663","0.17105020800331","1.6469723108822","12.307091781671","42.883490496754","69","94.5","115.5","172","5"
"27.75626864428","107.63636363636","3617.8238863576","1634.4208754209","0.14361894377305","0.90655701926267","8.206128875332","41.453731664046","68.5","91","108","144","5"
"26.427922890594","103.92727272727","2379.047461014","1278.1427609428","0.14361894377305","0.70406807110893","8.2709168814927","40.950930624707","68.5","91.5","108.5","130.5","5"
"32.49243688605","109.52727272727","3844.3155808467","2094.7723905724","0.16104044366131","1.1271023489454","7.162621575543","44.982590483184","67.5","83.5","110.5","167.5","5"
"26.008191463604","102.96363636364","2194.4277496163","1255.8875420875","0.14361894377305","0.88178106998827","10.648603042517","42.288518971009","68","78","111.5","136","5"
"25.643156854284","106.29090909091","2504.2024916619","1268.5434343434","0.14361894377305","0.73033002540993","10.648603042517","37.269272578799","69","92.5","115.5","143.5","5"
"22.221704542508","88.309090909091","2589.0343089891","827.84713804714","0.03862947292054","0.20667275546738","1.9171542541519","26.119807767354","64","72.5","93.5","115","5"
"29.52488453707","91.127272727273","3854.1268893244","1036.6316498317","0.042352078266941","0.26358948562703","3.3047473874276","31.60256583849","65","73","88.5","115.5","5"
"26.584060184089","86.545454545455","3000.9074291766","789.28956228956","0.030219305121013","0.2088799114807","2.7085159033438","31.60256583849","61","70.5","89.5","108","5"
"21.50095441529","89.945454545455","1916.0076532215","879.05252525253","0.020792921659653","0.17105020800331","1.5610855105291","31.60256583849","65.5","72","96.5","108","5"
"23.951070058079","87.454545454545","2183.66275619","871.47474747475","0.032593967775123","0.20667275546738","2.4009639791184","39.686942330026","64","72","82","111.5","5"
"24.125760708705","95.963636363636","2320.1646468171","1019.8875420875","0.02249691247277","0.14361894377305","1.7967897197457","34.218829531899","69.5","80","102","115.5","5"
"25.753365365968","91.545454545455","2808.6133020798","936.36363636364","0.029654844083157","0.13133708422978","1.5385723043959","37.269272578799","68.5","76","91","113.5","5"
"29.314834254949","103.14545454545","4404.4879873992","2231.7191919192","0.033255409709924","0.12100532198726","1.7060949953237","27.245356586813","66.5","76.5","105","123","5"
"17.472421303371","104.76363636364","1349.15409598","2056.5171717172","0.023282616615031","0.068921996639742","0.67353295595652","31.399857911757","72","85.5","105.5","122.5","5"
"29.073259555482","96.527272727273","3854.3737707945","1215.2168350168","0.036559673999193","0.14018950435299","2.0300395911893","31.85433014851","69","78.5","97.5","119","5"
"44.939802727207","98.836363636364","3607.8446436835","1035.2134680135","0.29657694066814","3.1777438152878","39.606046803712","83.730175932654","69","85.5","104","123.5","5"
"48.51758501152","85.890909090909","7629.5232644655","571.17306397306","0.23955658173762","8.8207944898015","27.102478631459","44.306674090845","59","74.5","95","109.5","5"
"42.201813771048","85.909090909091","4470.0927359758","398.52861952862","0.31902833490584","9.3233373418716","24.862204624291","68.896571030967","65","79.5","88","107","5"
"60.482252716168","80.709090909091","8792.4842522404","517.32121212121","0.32161466960375","7.9419792349281","30.327644086778","73.69988223436","58.5","64","89","104.5","5"
"47.995546213062","83.254545454545","6567.4200502199","535.97104377104","0.35957491505436","5.225594478635","27.87279217292","48.311750841078","62","69","90.5","104","5"
"47.995546213062","83.254545454545","6567.4200502199","535.97104377104","0.35957491505436","5.225594478635","27.87279217292","48.311750841078","62","69","90.5","104","5"
"50.157901889445","81.654545454545","7657.882037221","481.85993265993","0.43145965758375","4.3853759142086","23.525466304532","49.186984599729","61.5","72","82.5","104","5"
"41.224588726077","87.545454545455","5441.193294536","685.10437710438","0.1727549719564","2.8909121804404","25.648555039915","40.4090321687","62","73.5","92","111.5","5"
"47.177882811876","86.872727272727","6492.9492366601","546.44646464646","0.36885204029295","4.5507173673099","24.568351003673","46.26003169276","60.5","76.5","92.5","109","5"
"47.210999587657","83.527272727273","7535.3198701185","611.29090909091","0.1682258062646","3.4913805203067","20.815169820179","39.190012580863","58","70","90","106","5"
"15.13619692705","97.109090909091","601.76674477584","904.06195286195","0.15916255543655","2.3869764881029","8.7724103042195","33.193165580379","70","84.5","106","121","5"
"93.313528988134","70.620689655172","8207.8044239503","382.45812807882","8.1657854875821","32.173435811955","87.876563817733","209.50286260074","51.9","61.3","71.6","83.8","6"
"126.72989742495","66.058823529412","12012.601854456","167.99643493761","13.006297438175","71.281734932541","149.95098268935","242.59827297762","53.3","60.6","70.9","74","6"
"88.576416443778","74.941176470588","11051.782884808","597.75401069519","2.9829367567465","31.126282565089","55.0098908083","213.09573180571","51","62.5","78.7","89.7","6"
"116.64152115942","68.764705882353","14657.577021594","470.48841354724","4.2046870215217","38.038446019312","104.79981276772","272.55981984857","51","55","67.4","87.8","6"
"104.15549431139","62.117647058824","8965.9126503544","254.89483065954","7.1727614935802","44.418679163882","137.15632028559","170.49628170919","48","50.1","64.9","77","6"
"100.04922218916","65.088235294118","10650.966722062","385.41622103387","5.2564903726293","30.543505802962","100.24356594869","203.14214257829","50","55","63","77.8","6"
"110.3334552443","72.470588235294","12588.727308376","266.07486631016","7.1232530305939","41.054425301182","105.65012776056","248.27884282761","58","66.2","76.7","84","6"
"103.19085567124","65.352941176471","11634.395469754","296.7807486631","3.2457478215703","35.091934751051","109.02639074755","175.22084005842","50.3","55","64.8","80.4","6"
"115.49836983501","69.323529411765","17045.45141862","354.89215686275","1.9726174271743","20.31936062884","115.62073855349","285.95574375331","53.3","58.1","71.7","84.1","6"
"126.72989742495","66.058823529412","12012.601854456","167.99643493761","13.006297438175","71.281734932541","149.95098268935","242.59827297762","53.3","60.6","70.9","74","6"
"53.24213952714","109.64705882353","2688.1539268921","2208.174688057","1.9980901419161","22.555196673815","77.029300461664","93.505403699445","57.9","74.3","141.9","159.4","6"
"38.156856159143","103.58823529412","1634.8786292088","1469.825311943","1.3875666676684","5.9882592725843","38.749821357225","80.094502228827","66.3","77.8","122","142.1","6"
"39.503734258498","110.94117647059","1723.8895321066","1999.8146167558","1.6951250820961","9.8585912655494","39.445199126821","90.091035417174","66.3","85.4","138.9","153","6"
"42.647806797381","103.44117647059","1987.5189583449","1324.1934046346","1.6951250820961","11.347388781873","37.530878390793","98.741764733472","66.3","85.4","125.1","143","6"
"40.704924191206","113.82352941176","1613.7500669692","2070.8770053476","1.9980901419161","12.955709124185","42.440916116549","81.508061659128","66.3","94.1","138.8","153","6"
"41.716094399667","105.17647058824","1683.536649493","1735.9679144385","1.7186889581756","16.378976689637","39.445199126821","89.235042502353","66.3","83.7","112.5","150.1","6"
"44.209021747823","105.32352941176","2055.6016641557","1558.2860962567","1.7707487609907","7.9521348098466","45.76282559121","99.301352986814","66.3","77.6","131.2","150.4","6"
"42.025980066516","102.44117647059","1794.8419345826","1671.3449197861","1.3512773337873","14.04414135468","39.445199126821","95.819920002834","66.3","78.3","122.3","134","6"
"51.241833274411","101.14705882353","2103.4568163142","1244.0080213904","2.4679476186706","18.333081876861","72.095144747012","103.09272980716","64.6","78.4","113.9","138.7","6"
"38.156856159143","103.58823529412","1634.8786292088","1469.825311943","1.3875666676684","5.9882592725843","38.749821357225","80.094502228827","66.3","77.8","122","142.1","6"
"57.643355171332","80.882352941177","3116.713408218","740.47058823529","0.69709512715879","7.688539902178","75.926610640995","119.16725880204","60.9","73.1","80","97.8","6"
"36.722406798935","99.558823529412","1700.1782358807","1198.6176470588","0.28028085608393","1.6374173280821","54.311661730431","87.174040398599","67.3","79.1","103.6","128.5","6"
"25.783631925589","84.794117647059","803.25177514378","1102.7745098039","0.28028085608393","2.3688958545401","35.686889717913","50.068359146719","55","65.2","94.1","115.4","6"
"53.058293836242","87","4668.223154382","656","0.59969996020291","2.2015502691705","59.480865359257","100.37344910145","65.3","74.4","88","105","6"
"84.862406046342","80.676470588235","14119.459879395","1065.4376114082","0.31010064909987","1.946330308896","57.752008303971","217.9279898958","55","63.2","73.9","105.7","6"
"39.44499669504","88.117647058823","1766.1549091297","721.68270944742","0.41222803215521","2.3946109436941","59.61844192962","81.872614227431","65","73.1","96.8","111.6","6"
"45.819804379605","83.147058823529","2947.2344743959","563.58377896613","0.24079699078431","2.0365673176652","64.886346033956","89.262890823664","65.3","71.2","81","102.8","6"
"34.813635987704","104.94117647059","1518.2740375205","1527.2085561497","0.25913864619102","1.946330308896","47.780412696002","75.900909605377","70.3","95.2","109.6","127.7","6"
"27.570061149411","97.411764705882","1033.491296004","1127.5222816399","0.38896951777236","1.7002903873838","38.033848867729","48.900667927439","70","79.1","105.7","122.4","6"
"47.912051000214","88.911764705882","2610.3471769","1612.6889483066","0.29985603317107","1.946330308896","70.116960582932","108.28159853577","52.9","69.3","83.8","122.3","6"
"48.219447561692","124.92857142857","1070.4730917374","1263.9703832753","3.9678751251928","47.822897773427","64.450801051778","77.020415934496","86.6","109","141.4","164","6"
"84.00695901624","106.13043478261","2897.2476384525","1724.5603864734","9.5458148597529","94.877078800208","120.99333287429","127.40526365532","64.4","82.7","126.6","150.8","6"
"68.36933474495","103.0652173913","2732.3615356283","1290.1512077295","3.804112120443","59.296990226489","90.284665818211","107.65203382361","64.7","84","108.2","148.2","6"
"83.901112330712","105.78260869565","2946.3707465788","1211.1961352657","6.3284915682007","89.657005374794","101.13334257115","134.22994105878","70.7","88.8","113.3","145.2","6"
"75.251205902045","99.065217391304","2929.5038058247","1202.8178743961","2.0809658625909","83.624886813387","94.80102975407","124.72926827667","66.1","85.8","100.1","133.9","6"
"65.275972169613","94.673913043478","1838.3439016703","908.6690821256","13.907442962365","62.939726941075","71.875223595387","115.54910066263","67","84.9","96","121.5","6"
"92.184694646454","113.28260869565","3067.3053050607","1092.8739130435","23.283894144679","99.297148992713","103.62469612716","144.0541196931","77.7","99","125.1","147","6"
"88.756413402087","109.76086956522","2957.7559782744","1804.6748792271","22.691125920389","84.720586272481","102.24944010806","144.80942425323","65","83.7","132","155","6"
"65.447667622664","106.69565217391","1623.5815146243","1586.7942028986","12.819018038937","68.181770484499","84.379495195769","99.778076460126","73.1","79","109.5","155.5","6"
"92.073166534156","108.47826086957","3335.8845373734","1640.6550724638","9.9414466763743","106.84523123341","115.97560347309","138.38933256446","68.7","86.7","119.3","155.5","6"
"73.144071334984","105.78260869565","3502.024849785","1522.4405797101","3.8116223032288","40.652530525944","97.846688353585","132.58986788348","68.7","83.9","105.1","150.6","6"
"93.313528988134","70.620689655172","8207.8044239503","382.45812807882","8.1657854875821","32.173435811955","87.876563817733","209.50286260074","51.9","61.3","71.6","83.8","7"
"126.72989742495","66.058823529412","12012.601854456","167.99643493761","13.006297438175","71.281734932541","149.95098268935","242.59827297762","53.3","60.6","70.9","74","7"
"88.576416443778","74.941176470588","11051.782884808","597.75401069519","2.9829367567465","31.126282565089","55.0098908083","213.09573180571","51","62.5","78.7","89.7","7"
"116.64152115942","68.764705882353","14657.577021594","470.48841354724","4.2046870215217","38.038446019312","104.79981276772","272.55981984857","51","55","67.4","87.8","7"
"104.15549431139","62.117647058824","8965.9126503544","254.89483065954","7.1727614935802","44.418679163882","137.15632028559","170.49628170919","48","50.1","64.9","77","7"
"100.04922218916","65.088235294118","10650.966722062","385.41622103387","5.2564903726293","30.543505802962","100.24356594869","203.14214257829","50","55","63","77.8","7"
"110.3334552443","72.470588235294","12588.727308376","266.07486631016","7.1232530305939","41.054425301182","105.65012776056","248.27884282761","58","66.2","76.7","84","7"
"103.19085567124","65.352941176471","11634.395469754","296.7807486631","3.2457478215703","35.091934751051","109.02639074755","175.22084005842","50.3","55","64.8","80.4","7"
"115.49836983501","69.323529411765","17045.45141862","354.89215686275","1.9726174271743","20.31936062884","115.62073855349","285.95574375331","53.3","58.1","71.7","84.1","7"
"126.72989742495","66.058823529412","12012.601854456","167.99643493761","13.006297438175","71.281734932541","149.95098268935","242.59827297762","53.3","60.6","70.9","74","7"
"53.24213952714","109.64705882353","2688.1539268921","2208.174688057","1.9980901419161","22.555196673815","77.029300461664","93.505403699445","57.9","74.3","141.9","159.4","7"
"38.156856159143","103.58823529412","1634.8786292088","1469.825311943","1.3875666676684","5.9882592725843","38.749821357225","80.094502228827","66.3","77.8","122","142.1","7"
"39.503734258498","110.94117647059","1723.8895321066","1999.8146167558","1.6951250820961","9.8585912655494","39.445199126821","90.091035417174","66.3","85.4","138.9","153","7"
"42.647806797381","103.44117647059","1987.5189583449","1324.1934046346","1.6951250820961","11.347388781873","37.530878390793","98.741764733472","66.3","85.4","125.1","143","7"
"40.704924191206","113.82352941176","1613.7500669692","2070.8770053476","1.9980901419161","12.955709124185","42.440916116549","81.508061659128","66.3","94.1","138.8","153","7"
"41.716094399667","105.17647058824","1683.536649493","1735.9679144385","1.7186889581756","16.378976689637","39.445199126821","89.235042502353","66.3","83.7","112.5","150.1","7"
"44.209021747823","105.32352941176","2055.6016641557","1558.2860962567","1.7707487609907","7.9521348098466","45.76282559121","99.301352986814","66.3","77.6","131.2","150.4","7"
"42.025980066516","102.44117647059","1794.8419345826","1671.3449197861","1.3512773337873","14.04414135468","39.445199126821","95.819920002834","66.3","78.3","122.3","134","7"
"51.241833274411","101.14705882353","2103.4568163142","1244.0080213904","2.4679476186706","18.333081876861","72.095144747012","103.09272980716","64.6","78.4","113.9","138.7","7"
"38.156856159143","103.58823529412","1634.8786292088","1469.825311943","1.3875666676684","5.9882592725843","38.749821357225","80.094502228827","66.3","77.8","122","142.1","7"
"57.643355171332","80.882352941177","3116.713408218","740.47058823529","0.69709512715879","7.688539902178","75.926610640995","119.16725880204","60.9","73.1","80","97.8","7"
"36.722406798935","99.558823529412","1700.1782358807","1198.6176470588","0.28028085608393","1.6374173280821","54.311661730431","87.174040398599","67.3","79.1","103.6","128.5","7"
"25.783631925589","84.794117647059","803.25177514378","1102.7745098039","0.28028085608393","2.3688958545401","35.686889717913","50.068359146719","55","65.2","94.1","115.4","7"
"53.058293836242","87","4668.223154382","656","0.59969996020291","2.2015502691705","59.480865359257","100.37344910145","65.3","74.4","88","105","7"
"84.862406046342","80.676470588235","14119.459879395","1065.4376114082","0.31010064909987","1.946330308896","57.752008303971","217.9279898958","55","63.2","73.9","105.7","7"
"39.44499669504","88.117647058823","1766.1549091297","721.68270944742","0.41222803215521","2.3946109436941","59.61844192962","81.872614227431","65","73.1","96.8","111.6","7"
"45.819804379605","83.147058823529","2947.2344743959","563.58377896613","0.24079699078431","2.0365673176652","64.886346033956","89.262890823664","65.3","71.2","81","102.8","7"
"34.813635987704","104.94117647059","1518.2740375205","1527.2085561497","0.25913864619102","1.946330308896","47.780412696002","75.900909605377","70.3","95.2","109.6","127.7","7"
"27.570061149411","97.411764705882","1033.491296004","1127.5222816399","0.38896951777236","1.7002903873838","38.033848867729","48.900667927439","70","79.1","105.7","122.4","7"
"47.912051000214","88.911764705882","2610.3471769","1612.6889483066","0.29985603317107","1.946330308896","70.116960582932","108.28159853577","52.9","69.3","83.8","122.3","7"
"48.219447561692","124.92857142857","1070.4730917374","1263.9703832753","3.9678751251928","47.822897773427","64.450801051778","77.020415934496","86.6","109","141.4","164","7"
"84.00695901624","106.13043478261","2897.2476384525","1724.5603864734","9.5458148597529","94.877078800208","120.99333287429","127.40526365532","64.4","82.7","126.6","150.8","7"
"68.36933474495","103.0652173913","2732.3615356283","1290.1512077295","3.804112120443","59.296990226489","90.284665818211","107.65203382361","64.7","84","108.2","148.2","7"
"83.901112330712","105.78260869565","2946.3707465788","1211.1961352657","6.3284915682007","89.657005374794","101.13334257115","134.22994105878","70.7","88.8","113.3","145.2","7"
"75.251205902045","99.065217391304","2929.5038058247","1202.8178743961","2.0809658625909","83.624886813387","94.80102975407","124.72926827667","66.1","85.8","100.1","133.9","7"
"65.275972169613","94.673913043478","1838.3439016703","908.6690821256","13.907442962365","62.939726941075","71.875223595387","115.54910066263","67","84.9","96","121.5","7"
"92.184694646454","113.28260869565","3067.3053050607","1092.8739130435","23.283894144679","99.297148992713","103.62469612716","144.0541196931","77.7","99","125.1","147","7"
"88.756413402087","109.76086956522","2957.7559782744","1804.6748792271","22.691125920389","84.720586272481","102.24944010806","144.80942425323","65","83.7","132","155","7"
"65.447667622664","106.69565217391","1623.5815146243","1586.7942028986","12.819018038937","68.181770484499","84.379495195769","99.778076460126","73.1","79","109.5","155.5","7"
"92.073166534156","108.47826086957","3335.8845373734","1640.6550724638","9.9414466763743","106.84523123341","115.97560347309","138.38933256446","68.7","86.7","119.3","155.5","7"
"73.144071334984","105.78260869565","3502.024849785","1522.4405797101","3.8116223032288","40.652530525944","97.846688353585","132.58986788348","68.7","83.9","105.1","150.6","7"
"28.717806729795","140.92592592593","1818.5195365192","672.37891737892","0.098012941827161","0.60542348743035","8.8644837539754","58.890867261348","112","142.9","155","161.1","8"
"22.590623938743","132.68965517241","1314.5530299126","782.22167487685","0.041074773747064","0.10745592476008","7.239408157264","57.670853128258","108.6","122.3","139","159.1","8"
"21.730188257777","127.41379310345","1280.7364002902","473.53694581281","0.064049732695897","0.35717014225853","8.0887697723865","44.678711948145","108.3","115.2","128.8","151.3","8"
"30.201833365787","124.72413793103","1825.8122940197","728.70689655172","0.05557211618807","0.44701407436159","11.42942858492","80.522848543154","96.9","115.3","138.9","147","8"
"31.656453080771","107.20689655172","1948.948383262","288.24137931034","0.30123467756177","1.2025804946894","15.601539827365","90.293278449896","90.6","103","107.9","124.5","8"
"23.181250171595","124.27586206897","1224.2387022365","1089.9926108374","0.060240470055171","0.32727269838693","9.8034823935591","60.707249362782","92","109.1","132.9","154.2","8"
"25.18594950146","129.20689655172","1746.7058673873","1582.8842364532","0.042972501613753","0.29735657711792","4.4186124035752","51.397169216987","92","111.7","132.8","165.4","8"
"24.219580965418","133","1574.4010548309","1042.4285714286","0.039355718795174","0.35558418907268","5.1098929049284","47.256764631949","104.3","117.5","140.8","155.4","8"
"30.305725279709","124.41379310345","1976.1872605898","933.39408866995","0.051597768319275","0.52113454823469","14.679681355168","78.364559708626","89.6","121.2","143.7","149.4","8"
"23.34610636802","125.62068965517","1524.3403399723","619.02955665025","0.034126492124481","0.25538539656709","1.8083068157223","46.384497317473","99","116.5","131.7","154.8","8"
"82.223445064107","106.88235294118","14277.551562704","1339.137254902","0.0083235835850229","3.4379693672224","64.206608858353","126.69150014001","65.9","89.2","129.8","144.8","8"
"77.589286862378","81.435897435897","14094.059020521","603.88394062078","0.013508391264091","2.5403292580237","54.468545710255","120.87387101571","61.6","71","76.9","109.7","8"
"72.27359334579","106.30769230769","17144.760965199","2070.3238866397","0.0079156944976011","0.91861578793906","35.932401326245","79.465343476574","63.2","80.1","118.8","153.6","8"
"49.379688043644","101.97435897436","6640.2652361748","1170.657219973","0.0061483548284665","0.86421234921211","31.353692475342","69.910704804621","68.4","88.2","112.5","134.4","8"
"57.556829335585","91.564102564103","6849.847125558","943.72604588394","0.015383192089181","1.4341237085625","39.109891627261","103.77950689935","62.3","75.7","96","115","8"
"81.271914886681","90.025641025641","15225.814433001","755.39406207827","0.015360735966144","3.6376210834713","44.905988497037","137.94978887901","61.8","74.2","98.7","120","8"
"81.479351233396","80.769230769231","12667.883796261","602.70850202429","0.014726187883691","1.149578116327","59.769882540084","142.15345718502","56.1","71.1","81.7","108","8"
"123.75601155205","82.125","28263.65559003","578.52243589744","0.03314417606757","3.2945895528851","88.473836572232","236.8303731122","62","71.5","79","104","8"
"84.831177024225","88.075","15943.523353874","568.17371794872","0.010453268049077","1.5833565538938","51.395128541757","130.24461177116","68","75","98.5","111.5","8"
"75.65386703569","90.975","16043.304082393","949.97371794872","0.011428889067268","0.96245569920157","40.799334802438","126.42100993545","64","77","95.5","125","8"
"77.337045026203","108.625","16041.421188667","2024.8557692308","0.057294311790199","3.5899966483719","39.617356184471","135.94101083727","64","79.5","132.5","144.5","8"
"71.747875704637","109.475","16103.54376701","2271.1788461538","0.025958683404536","1.6162970586597","37.310885329352","104.23027975835","64","79.5","128.5","160.5","8"
"73.882775730967","111.275","16141.450577769","2461.4865384615","0.13104803517778","3.1213465495323","37.310885329352","124.55580493576","64","78","125.5","169","8"
"71.213017187893","102","15963.43093702","1549.641025641","0.14654278555442","3.2003003119834","37.310885329352","96.38899523117","64","79.5","120.5","143","8"
"69.83525540692","98.1","16127.321433559","1459.6307692308","0.19571630412661","2.1220628860692","16.869293527204","92.171962964756","64","78","103.5","136","8"
"72.819759695263","102.325","15972.596417543","1746.2762820513","0.14220749985437","3.6873447293769","37.773670097457","104.32269995818","64","77","119.5","143.5","8"
